USE_MON	LINE_NUM	SUB_STA_NM	FOUR_RIDE_NUM	FOUR_ALIGHT_NUM	FIVE_RIDE_NUM	FIVE_ALIGHT_NUM	SIX_RIDE_NUM	SIX_ALIGHT_NUM	SEVEN_RIDE_NUM	SEVEN_ALIGHT_NUM	EIGHT_RIDE_NUM	EIGHT_ALIGHT_NUM	NINE_RIDE_NUM	NINE_ALIGHT_NUM	TEN_RIDE_NUM	TEN_ALIGHT_NUM	ELEVEN_RIDE_NUM	ELEVEN_ALIGHT_NUM	TWELVE_RIDE_NUM	TWELVE_ALIGHT_NUM	THIRTEEN_RIDE_NUM	THIRTEEN_ALIGHT_NUM	FOURTEEN_RIDE_NUM	FOURTEEN_ALIGHT_NUM	FIFTEEN_RIDE_NUM	FIFTEEN_ALIGHT_NUM	SIXTEEN_RIDE_NUM	SIXTEEN_ALIGHT_NUM	SEVENTEEN_RIDE_NUM	SEVENTEEN_ALIGHT_NUM	EIGHTEEN_RIDE_NUM	EIGHTEEN_ALIGHT_NUM	NINETEEN_RIDE_NUM	NINETEEN_ALIGHT_NUM	TWENTY_RIDE_NUM	TWENTY_ALIGHT_NUM	TWENTY_ONE_RIDE_NUM	TWENTY_ONE_ALIGHT_NUM	TWENTY_TWO_RIDE_NUM	TWENTY_TWO_ALIGHT_NUM	TWENTY_THREE_RIDE_NUM	TWENTY_THREE_ALIGHT_NUM	MIDNIGHT_RIDE_NUM	MIDNIGHT_ALIGHT_NUM	ONE_RIDE_NUM	ONE_ALIGHT_NUM	TWO_RIDE_NUM	TWO_ALIGHT_NUM	THREE_RIDE_NUM	THREE_ALIGHT_NUM	WORK_DT
201904	4호선	동작(현충원)	4	1	625	229	1848	2224	6290	4317	8119	9545	5798	8768	4357	5287	6760	4581	6104	5698	5271	7728	6163	6455	7106	6427	6601	6236	7505	6527	8774	8618	4416	6503	3115	4642	3025	3736	2313	3281	902	2142	178	1086	1	102	0	0	0	0	20190503
201904	1호선	서울역	983	25	10978	9792	14928	59322	44509	115751	88158	245338	64968	170410	70371	91095	86516	80891	96950	87244	99290	90073	84763	84619	111930	88008	118301	92158	164166	102075	254345	107815	146934	81298	102171	59699	100716	50453	75370	38652	36066	19795	3946	7331	3	464	0	0	0	0	20190503
201904	1호선	시청	70	0	2525	4585	3860	24399	8824	76386	11972	215943	14978	90170	18297	51220	24485	46798	27171	43711	34094	49091	41445	40964	53492	34300	61568	29033	86469	28942	171999	31429	75883	17324	60136	9980	61082	9061	39617	7232	14488	4581	911	1327	1	30	0	0	0	0	20190503
201904	1호선	종각	63	1	3880	5178	4683	31561	7732	111052	12610	304918	16185	163173	22352	78109	33532	70465	41288	64441	55612	65903	63431	56415	79732	49454	90465	50064	139628	57380	253977	76724	130435	48753	110124	19781	130195	12735	101397	8629	44951	5816	3886	1575	0	13	1	1	0	0	20190503
201904	1호선	종로3가	183	15	5113	2738	4494	14791	6872	31970	12092	87644	16718	96154	27770	81518	41011	87971	53853	88936	67869	88512	76851	79308	86661	64331	94743	55995	100646	54274	125930	61432	93035	37583	68616	15783	73921	11577	60454	8957	25565	6206	2988	2740	3	47	0	0	0	0	20190503
201904	1호선	종로5가	37	1	2047	3901	3382	17802	6158	45862	10144	133779	14837	81712	24404	66528	35205	70272	46823	67761	58918	63616	67150	59561	71974	51103	74582	45545	88130	43241	130268	41529	74657	26684	50486	12301	43577	8386	31798	5713	11532	3850	851	1136	0	2	0	0	0	0	20190503
201904	1호선	동대문	748	7	15898	2564	12607	8259	20549	16262	26367	33102	24897	31234	22151	33437	24172	37924	28915	37840	32134	36954	33756	35330	34516	33767	34070	31333	34486	32133	34534	31836	25300	33912	20336	24787	18899	19197	16492	18761	9234	14421	1261	4849	4	66	0	0	0	0	20190503
201904	1호선	신설동	322	41	10158	2185	10973	9071	23743	29881	33020	79944	24609	43526	21817	26974	23976	24021	25798	22838	28298	24646	27529	23272	29912	24217	34046	24321	44707	30031	73626	34198	32810	27499	20808	18284	19477	17455	14193	16978	6637	12323	706	3077	1	21	0	0	0	0	20190503
201904	1호선	제기동	304	3	5121	2539	10140	9927	25984	21662	37286	54069	27287	47409	29459	45003	38118	54288	45268	60669	50450	64951	56252	59199	64029	51696	63091	40224	57463	34160	55193	32542	29942	24797	18996	14824	14155	13213	9176	12355	4419	8996	350	1913	0	0	0	1	0	0	20190503
201904	1호선	청량리(서울시립대입구)	1332	12	12919	3257	19226	12324	51958	21632	68283	46186	44537	46281	37426	43173	42439	51848	48657	57088	51258	64596	54675	62661	61669	58360	68169	54981	62892	57592	57763	69626	37354	53880	28831	32359	23169	29458	16115	29378	7892	19984	488	6116	0	0	0	0	0	0	20190503
201904	1호선	동묘앞	103	7	3680	847	4278	3956	7611	13366	10995	33121	10041	19738	11078	22065	16230	30350	22493	34929	29642	41294	35315	39044	39262	33513	42183	25183	38927	19798	34615	13664	17469	9626	8729	6767	7366	6669	5160	7151	2766	4940	330	3051	5	231	0	0	0	0	20190503
201904	2호선	시청	92	1	1443	1865	2771	18126	6494	73371	10407	256510	14376	95351	21186	35249	28296	33898	28629	32234	34769	39207	40752	34630	47328	30594	54745	26341	87758	27323	205716	28111	78161	17324	53924	9963	49844	9736	33451	9213	13350	6115	1825	1803	4	106	0	0	0	0	20190503
201904	2호선	을지로입구	113	2	3077	2784	3918	29997	9398	135691	17804	367377	26653	168678	34903	94622	45595	99057	50736	76603	65986	79075	75280	69273	90110	68889	101988	68414	150353	71087	318145	80628	163268	52105	147044	30580	124485	24118	90131	19604	40621	11641	4639	3946	1	986	0	0	0	0	20190503
201904	2호선	을지로3가	6	0	1082	2232	2665	19497	6825	71482	12305	172978	16610	89057	20992	42858	24909	33027	25655	28802	30588	32547	34364	28129	39368	26560	45314	26940	72142	28909	150150	34832	71755	23271	47068	13168	48544	10784	37394	9958	19281	6714	3447	1815	2	110	0	0	0	0	20190503
201904	2호선	을지로4가	9	0	1091	913	1754	10315	3743	25082	7067	69679	10663	42669	13533	26785	15633	25999	18842	24035	21323	22600	24299	21580	28143	20230	30298	17540	41015	16939	66489	14817	39094	9825	18873	6130	14336	5957	10176	5566	4984	4108	1005	1188	0	23	0	0	0	0	20190503
201904	2호선	동대문역사문화공원	386	8	11222	1033	7374	9483	9801	32265	15647	71423	16725	42628	18671	38093	21967	36978	25558	37037	28828	41890	33519	38654	41561	35747	51433	34656	54836	37995	67110	46222	45507	54226	36574	39681	34087	30179	32886	23112	22655	14851	3660	5125	2	96	0	0	0	0	20190503
201904	2호선	신당	48	0	6652	1325	12908	10075	32742	19647	50449	46288	31821	27970	22239	21149	21668	21840	23936	22332	25302	25034	25280	25079	25741	27551	30020	29954	33667	36007	41389	48520	28451	38600	20328	24638	18645	22975	14113	22963	7280	14885	1411	5200	10	40	0	0	0	0	20190503
201904	2호선	상왕십리	32	3	6747	815	14893	6262	44811	12843	72390	43975	37349	22805	24065	14702	22294	13532	22477	14818	21909	17745	19505	18058	20379	21118	21478	24629	25924	32050	33720	50342	22787	40278	15347	26082	13984	25828	10054	24870	4204	16226	706	5850	0	25	0	0	0	0	20190503
201904	2호선	왕십리(성동구청)	685	3	8456	1149	13240	7140	34699	15074	61275	35512	36910	24775	25147	17519	25384	18525	28351	20296	30009	22401	28795	22190	30534	23781	38982	29150	44766	38553	50350	64505	34876	49028	32617	30181	37019	26676	36926	27382	24370	18796	4369	7800	8	90	0	0	0	0	20190503
201904	2호선	한양대	8	0	1730	327	2897	6903	6754	18851	10841	81411	8689	79032	9150	62602	13500	24964	18805	38778	19798	29654	26252	24591	32821	16200	47560	13886	59191	17697	45244	24895	25377	13575	23239	7921	29851	7092	22051	6887	13055	4836	2858	1700	2	20	0	0	0	0	20190503
201904	2호선	뚝섬	26	0	4890	2095	10732	15820	27103	32972	37696	134807	23423	65694	18261	28678	19877	23094	21264	25743	24035	27352	24715	25146	28106	27335	34733	27787	47025	32883	112970	48625	56791	33593	32091	18743	33859	17098	21092	17518	8621	11725	1307	4348	5	82	1	1	0	0	20190503
201904	2호선	성수	38	2	5744	4545	11895	30269	30494	72431	38931	285709	30247	107611	26250	42856	26904	35645	29609	34660	34532	38046	38458	36738	42602	37603	50718	38510	85401	42852	208555	53747	95737	41039	52240	23570	49758	20773	37148	18869	15754	12702	2428	7767	6	1279	0	0	0	0	20190503
201904	2호선	건대입구	342	5	20936	2022	28135	17723	67370	31529	118660	84190	77093	59472	48161	57712	45028	56738	54855	67962	62567	73737	62650	73362	66090	77927	73964	91721	87985	125686	105955	196696	86207	161783	87142	91750	101850	82029	105242	73345	68344	45840	11869	16623	5	1428	0	0	0	0	20190503
201904	2호선	구의(광진구청)	47	2	14896	1495	29754	10922	81326	18031	133770	45995	76384	27526	40363	22887	34068	21752	35312	24019	35728	28275	31279	30850	29704	37254	34038	43904	39023	56869	49603	93919	28416	80338	21687	52024	19930	51490	17632	50395	10470	29559	1886	10434	7	190	1	1	0	0	20190503
201904	2호선	강변(동서울터미널)	33	2	10279	3833	33182	32419	108629	39759	154509	66607	116608	58388	87553	51104	81430	51434	77419	58109	74886	68462	70138	73905	68960	85635	73725	97209	82083	110617	95173	153818	77017	125614	61161	85548	59254	75806	36687	70567	14795	37212	2247	10029	6	118	0	0	0	0	20190503
201904	2호선	잠실나루	16	1	3413	1885	14031	10608	51319	25909	63253	46786	38383	33376	29211	25242	28403	22791	30503	26019	27610	28583	28396	26795	30061	26607	34979	26683	40479	32296	40982	48888	23056	41430	17863	25214	13519	24356	8322	24258	3825	14735	609	5019	3	94	0	0	0	0	20190503
201904	2호선	잠실(송파구청)	109	3	14288	6392	53643	44868	141235	101769	205429	206291	146163	182978	99378	133394	97673	151597	110003	144943	129064	159552	137577	157131	162445	164107	186738	178556	233196	196894	304411	277029	220681	205844	209013	118346	181550	110630	148529	106140	49933	60070	6035	15770	3	357	1	0	0	0	20190503
201904	2호선	잠실새내	29	5	5778	941	19969	8134	72818	20423	98535	33302	59613	35041	39103	27915	36151	29372	38679	33802	37134	39978	33546	41454	34169	45894	40359	53726	43467	67344	51015	101533	38984	83980	34348	50338	36346	43124	36915	41781	22489	22861	4020	8209	3	219	0	0	0	0	20190503
201904	2호선	종합운동장	16	0	2052	1281	7950	11408	22245	28817	32857	36421	22292	23501	15612	17254	15171	13805	15675	18887	16264	31110	15667	21802	18244	25640	26546	42450	38450	47817	27095	69539	20309	35350	36858	16075	62523	15231	20339	15329	5199	9234	455	2935	3	171	0	0	0	0	20190503
201904	2호선	삼성(무역센터)	209	0	5266	6074	9539	42763	22183	138922	29523	384519	28381	285542	29366	138177	43489	111636	55997	97596	76326	109193	92818	95425	116385	83068	138329	77860	203817	78247	343837	89231	222031	58457	158242	28808	132077	21821	98081	19994	28197	10708	4225	5186	3	2137	0	0	0	0	20190503
201904	2호선	선릉	132	3	6280	6627	13185	40704	26852	120060	42301	329298	40933	236501	42212	102425	56457	70510	65667	64353	77988	76228	84027	65312	105291	56914	143574	56887	171038	62034	318100	70107	169703	51245	104951	29633	104610	25028	88002	23281	34581	13985	5782	6470	3	112	0	0	0	0	20190503
201904	2호선	역삼	34	1	4514	7798	9770	41020	18362	138497	31436	391741	29408	291310	30312	116067	40189	75111	48448	62084	61201	74100	66816	63593	85620	57088	102447	51952	175838	57428	314566	69829	161529	52598	98281	29382	99368	23512	68010	19888	29388	13068	5269	4405	2	39	0	0	0	0	20190503
201904	2호선	강남	288	7	15226	13737	25762	58442	51296	193838	83450	379856	70974	375085	68116	182607	88648	146835	112442	142574	146586	171843	149287	150030	176235	142827	195228	150016	257746	185642	401901	267288	264344	205015	213815	96966	261181	75562	277072	64093	119173	39928	21283	12826	10	128	0	0	0	0	20190503
201904	2호선	교대(법원.검찰청)	22	0	2969	8159	14594	31027	33646	76768	48248	178552	39282	157735	36504	82999	42775	71970	45168	66683	58117	72356	66007	67226	71751	62120	72914	61894	103167	73685	170410	97758	87285	65577	68541	36815	77895	31874	70424	29768	26012	17215	5580	5377	1	46	0	0	0	0	20190503
201904	2호선	서초	10	0	1376	5809	8027	22165	17573	58345	27070	142717	30057	113181	23855	51649	32836	40049	31014	30237	42150	33477	40586	32620	44785	26272	56642	28398	71405	28520	122839	33671	60372	24833	36581	13651	39756	12010	27635	11821	8834	7189	1283	1980	3	25	1	1	0	0	20190503
201904	2호선	방배	8	1	3660	3395	11755	14151	32046	33695	44126	94354	35000	74177	26009	49441	26673	33789	29695	36048	33503	33726	35205	32538	43440	29992	50342	33009	61067	39814	91405	50195	44161	39520	31796	25235	33791	23689	28059	25883	11985	14655	2695	5256	0	14	0	0	0	0	20190503
201904	2호선	사당	67	5	14946	4097	28837	39347	89151	65484	118038	89837	87276	68213	57035	52589	51725	59723	61378	59791	67890	59508	69032	58914	66565	70374	71532	89662	85216	123391	111516	189563	83789	150379	77333	87375	86635	81515	83895	81318	47698	51708	8826	17052	10	1111	0	0	0	0	20190503
201904	2호선	낙성대	80	1	12232	2609	30455	12261	100186	26331	148381	54748	94621	44244	49760	36340	41010	27496	44843	32047	46897	34861	38869	34685	43256	40522	46995	47235	50469	62704	64055	106078	39032	102141	28963	65743	27770	64891	24320	67326	13709	44633	2310	14213	2	209	0	0	0	0	20190503
201904	2호선	서울대입구(관악구청)	4437	32	32246	3166	50844	18463	155495	39281	213064	87547	142090	85615	82248	71578	71303	55303	77420	62788	85063	71130	74965	68465	81386	76026	89256	86786	102796	113625	114952	181063	75888	176101	61959	110138	64589	106052	61104	107587	33691	68278	5756	24746	2	4863	0	0	0	0	20190503
201904	2호선	봉천	121	2	17102	2247	32957	12282	93884	17134	133293	30388	81574	25638	44983	23159	35784	24030	39049	25228	39709	28543	33125	31488	32741	39356	36835	45153	38025	58175	40438	88001	25694	82150	19957	51780	18854	50055	14674	50204	6115	30855	1073	9800	0	328	0	0	0	0	20190503
201904	2호선	신림	335	16	45625	5516	88916	24598	259417	42628	371701	73151	223952	61382	121289	55400	99585	59113	103998	66454	100733	74833	89606	82198	85889	100432	92429	121069	102308	162000	110715	276359	79262	280473	66509	175884	63002	167602	58998	171266	34144	110840	6109	38035	4	705	0	0	0	0	20190503
201904	2호선	신대방	170	2	28468	2502	42427	11244	110443	21951	150275	41235	97791	27197	55163	23163	43480	23564	44496	25647	42529	31203	36481	34467	34396	45922	38768	51670	41529	70645	51741	101633	31638	96240	22430	65656	18303	69355	14266	74563	7059	43434	1410	13687	2	228	0	0	0	0	20190503
201904	2호선	구로디지털단지	182	13	47977	6122	60658	23914	167831	82959	214370	292368	141241	176771	86197	68928	75025	57183	80186	58293	82382	72272	71779	75751	73938	80125	89291	91833	130260	126085	261437	185949	142000	167710	88207	108684	76225	109894	60549	111588	29861	68659	4753	20853	6	312	0	0	0	0	20190503
201904	2호선	대림(구로구청)	408	25	41725	4052	37597	13570	84379	27124	115454	73753	82273	46453	51263	40561	44089	41662	45354	41056	46148	44117	41711	43414	41522	51938	44933	56679	53319	79619	72800	91179	40945	74517	29688	52445	25124	63772	18147	65863	9268	34232	1465	9807	3	257	0	0	0	0	20190503
201904	2호선	신도림	3075	10	43098	5994	61019	25883	167000	50305	173091	142873	114068	94875	77669	83726	75780	77053	85074	84748	91719	88404	89062	83142	91638	90387	100124	102464	116584	130186	164259	200696	104491	171973	88122	99188	89150	93461	69492	94483	29939	67818	3780	31659	4	3963	0	0	0	0	20190503
201904	2호선	문래	12	1	4289	2901	13974	13451	51322	35673	53723	123885	31828	62470	23730	25334	23032	22535	26514	24277	27318	25398	26468	25325	28662	25713	33074	27119	49681	32341	103752	53497	44463	44699	27311	26064	26448	23733	20409	21740	9453	14290	1632	4832	1	133	0	0	0	0	20190503
201904	2호선	영등포구청	40	0	6281	3647	15574	16066	50216	39471	56096	132165	36197	60586	28100	29528	28831	25850	30358	27327	31572	30566	31286	28811	33614	29740	39596	31712	52620	38457	112846	59521	44021	47720	31082	28383	30122	26539	25012	25685	10350	17115	1769	6274	1	192	0	0	0	0	20190503
201904	2호선	당산	39	0	7667	4824	22098	17193	63367	36909	82498	96429	53968	46811	36431	25505	32841	24929	32341	28173	32820	31033	28205	30702	29996	34412	36022	41133	51773	53511	77216	85368	40471	67359	28778	44913	27023	43921	23497	42679	12020	27706	2005	7649	3	292	1	0	0	0	20190503
201904	2호선	합정	85	6	9871	3879	20584	22373	53033	40868	66474	111196	45873	84118	35360	51598	34903	46878	39192	50718	44175	57854	44522	54742	48522	54284	57286	62587	75904	78939	122927	118160	82288	98393	63106	52113	74044	42997	72961	37822	39785	26694	6339	9133	5	411	0	0	0	0	20190503
201904	2호선	홍대입구	1635	19	34296	5713	37323	22096	79929	44587	104142	133604	84569	154427	77581	114293	83677	118712	92841	139475	103287	161121	108086	156031	125888	161286	149448	176958	179182	209593	216042	277471	175894	238686	168702	141643	207082	114742	229620	94895	129629	67760	17353	23661	6	2664	0	0	0	0	20190503
201904	2호선	신촌	103	7	11210	3714	17623	19067	42086	47273	63334	109550	47965	132025	47123	93430	55097	82839	68699	85211	77676	92445	77466	82711	87786	77514	103258	81159	121992	104769	129406	149295	98347	116319	99988	63377	112316	52286	120616	46777	62115	33962	11038	10842	1	219	0	0	0	0	20190503
201904	2호선	이대	49	1	3512	2542	7699	15722	20229	23112	30028	55209	21401	78987	18169	64790	23920	45582	37689	52318	42992	49885	39436	38826	51407	38616	62923	37606	74669	41249	64342	49079	45151	36610	38224	21834	44293	20206	31390	19628	11776	14851	1417	4790	2	84	0	0	0	0	20190503
201904	2호선	아현	19	0	4922	1396	11889	10595	30927	15899	42813	26747	26842	15717	19402	15219	17619	10998	18749	13505	18202	14566	16518	14991	18029	16799	26330	19611	25427	24167	24464	33011	15899	29096	11239	19658	9908	19423	7326	19554	3217	13227	554	4310	0	29	0	0	0	0	20190503
201904	2호선	충정로(경기대입구)	13	0	3951	1154	8233	7710	20454	21283	28045	75917	18542	36736	14528	16263	15138	13892	15163	13041	16179	16305	16236	14687	17358	14819	20939	16168	27042	19733	60717	26226	21591	20876	14216	14039	13848	14823	9519	14172	4646	9623	790	3164	3	82	0	0	0	0	20190503
201904	2호선	용답	20	0	2671	243	3586	1147	9761	1740	15179	4634	6787	7207	4405	4185	4098	3177	4663	3435	4850	3844	4413	3573	4395	4720	5336	6054	5853	6789	4624	10925	2863	8284	2093	5210	1699	6261	1175	5874	583	4035	97	1193	0	0	0	0	0	0	20190503
201904	2호선	신답	1	0	1078	121	2003	504	7781	1171	11486	2107	4413	1240	2587	1283	2300	1469	2386	1607	2233	1821	2045	2172	1820	2777	2217	3707	2157	3965	2452	8981	1413	8010	932	3889	657	4423	580	3563	181	2398	40	653	0	1	0	0	0	0	20190503
201904	2호선	신설동	11	1	1097	434	1495	2056	3959	7216	6618	16557	5287	12419	5453	9310	6861	8920	8103	8626	9302	8817	10005	8381	11504	7645	11997	6524	14697	7002	19678	6972	8439	5565	4947	3749	4198	3532	3123	3618	1156	2818	163	896	0	125	0	0	0	0	20190503
201904	2호선	도림천	0	0	369	364	1309	1114	3431	6371	3463	6425	2249	2409	1746	1658	1583	1342	2063	1863	1772	1555	2003	1930	2693	1754	3727	1937	3399	2333	4139	3038	2063	2931	1287	1865	1104	1588	639	1385	277	1071	33	375	1	4	0	0	0	0	20190503
201904	2호선	양천구청	25	0	4970	975	13730	2256	39003	6631	35746	12172	21885	6915	14410	6147	12580	6077	14639	7686	10889	9603	9310	9861	8270	12196	10214	14951	11325	19595	10169	30149	5251	29701	3493	17760	3006	16353	2978	16046	1110	12460	157	4622	0	86	0	0	0	0	20190503
201904	2호선	신정네거리	28	1	9436	3455	16206	7784	51864	5616	47837	13752	28170	9498	18914	8113	17059	8908	16456	10158	15075	12201	12594	14059	12100	17357	13915	21549	18424	29335	14756	44248	8899	40494	6597	22947	5171	22260	4631	19810	2108	13754	357	3894	3	342	0	0	0	0	20190503
201904	2호선	용두(동대문구청)	29	2	1092	173	1688	1017	5314	2588	8535	6931	3952	4188	3510	3292	3899	3945	4397	3972	4613	4562	4689	4624	5131	5141	4879	4910	5623	5032	6832	7832	3372	6298	2337	3481	1953	3331	1519	2798	580	2039	81	540	0	10	0	0	0	0	20190503
201904	3호선	지축	0	0	273	493	1635	4719	4821	1978	5634	2281	3538	1703	2276	1510	1936	1495	2075	1640	1856	1706	1810	1857	2128	2406	3498	2973	4117	3094	2228	4913	837	3974	431	2841	268	2230	156	1810	111	1070	16	91	0	0	0	0	0	0	20190503
201904	3호선	구파발	104	7	10561	1636	34305	11632	103019	26926	97732	33982	52168	28442	34645	26763	30709	23836	31860	25177	31474	27562	29007	27735	31198	30608	37799	37145	41058	44230	38177	72755	24464	69159	18831	41990	16818	38120	14788	35462	5049	24288	704	8289	1	745	0	0	0	0	20190503
201904	3호선	연신내	276	16	29299	2285	60378	14415	167487	34155	198068	41754	110292	43162	73341	38225	67108	38872	70889	44293	68425	49280	60136	53639	60658	64925	67883	80982	66429	97425	60211	154887	45289	151997	34887	95279	32003	83897	27072	81173	13781	54773	2762	18599	2	46	0	0	0	0	20190503
201904	3호선	불광	60	0	10801	1280	23396	7107	67379	13030	78560	37355	43282	37524	31143	30541	29398	27950	29635	30703	32662	36403	30825	35014	31822	37414	34931	42475	36445	49267	39039	71250	23766	65443	18551	38011	17719	34226	12919	32320	5671	20436	896	6625	0	0	0	0	0	0	20190503
201904	3호선	녹번	28	1	8857	1534	23627	12148	68224	8573	79206	19982	42586	13067	26360	10032	23326	10064	22770	12213	20383	13542	17317	14149	16941	18150	20369	23947	22837	29825	22018	47812	11319	47949	8019	30845	6853	28725	5417	27092	2357	17276	346	5235	0	0	0	0	0	0	20190503
201904	3호선	홍제	66	2	9771	1370	26029	8660	74953	14340	87716	34870	53517	30783	36476	25011	33023	22647	35495	25118	33674	27147	30724	27779	31561	32473	34806	39069	37745	46730	37378	66838	21511	62795	16525	38399	14203	35102	11153	33528	4789	21518	737	6559	0	0	0	0	0	0	20190503
201904	3호선	무악재	20	1	2288	262	6000	2080	17404	3495	21082	6672	12031	5045	8661	4455	7431	4310	6624	4453	6162	5069	5516	5862	5095	6939	5401	8630	6577	10776	7543	15526	3845	14985	2687	9772	2503	9407	1776	9305	735	6097	116	1933	0	1	0	0	0	0	20190503
201904	3호선	독립문	133	5	5987	792	7518	6118	20566	18742	25255	24156	18517	23457	14812	22887	16097	15306	17569	14112	17200	16805	18507	16000	21082	15550	23598	16308	19901	18335	19827	21174	10388	17967	7904	11737	6295	10234	4906	10524	1409	6760	241	2926	0	1034	0	0	0	0	20190503
201904	3호선	경복궁(정부서울청사)	85	1	2893	1884	6750	15806	17797	49199	26321	148535	26030	100357	22007	71184	29877	60680	36789	52293	45569	55022	53881	44917	67052	37650	84268	35009	93050	37440	129030	42366	53857	30672	42168	16618	46296	14185	31811	13297	11982	7961	1806	2389	0	88	0	0	0	0	20190503
201904	3호선	안국	26	0	2081	2398	3850	22999	7585	114756	11067	129322	12033	83855	16097	66951	21555	65706	32193	56583	40649	57245	52007	51818	63164	41814	81960	37208	122961	33454	143012	33324	65160	18317	49744	9312	45360	7317	28972	6987	8833	4297	971	1383	0	6	0	0	0	0	20190503
201904	3호선	종로3가	21	1	933	847	1441	6187	2291	15496	3498	56487	5725	57600	8401	39596	11378	32577	13244	31267	15649	30229	18135	28380	24574	25840	25091	22742	31021	23393	56439	25194	47730	15994	24022	7428	25920	5823	18839	4741	8456	3008	1071	1104	1	10	1	0	0	0	20190503
201904	3호선	을지로3가	2	0	767	1092	1468	8280	2854	33722	5244	86585	8968	42741	10767	21389	12564	17844	12445	16139	15351	17016	17655	14814	18929	14824	20375	14586	33990	15684	72135	18633	36903	11903	21957	5740	21602	4597	15960	3808	8523	2486	1491	651	0	3	0	0	0	0	20190503
201904	3호선	충무로	0	0	0	0	0	0	1	0	1	0	1	0	4	0	5	0	0	0	2	0	6	0	1	0	9	0	5	0	4	0	6	0	2	0	4	0	3	0	5	0	1	0	0	0	0	0	0	0	20190503
201904	3호선	동대입구	31	4	1830	1387	3009	8430	6313	22867	9758	84844	8958	47082	9449	52625	12991	41184	17337	29826	22886	31411	24301	25491	27404	21005	33759	20656	51414	23769	54319	26734	31426	13940	34012	7580	32721	6700	23793	6126	10201	4342	1022	1572	2	105	0	0	0	0	20190503
201904	3호선	약수	79	6	6683	1062	12806	6205	33314	19665	49027	40723	33441	28054	23683	18759	21990	17161	23744	17631	24379	19293	22727	20252	22519	21850	25836	26363	29196	32212	39286	47102	24854	36814	18687	23309	19159	22657	15272	21082	6769	13656	1060	5262	1	829	0	0	0	0	20190503
201904	3호선	금호	51	1	4968	580	11780	3199	33320	5246	46416	9444	28803	8005	18554	7174	15351	7441	14149	8953	13638	10858	11648	11926	11439	14633	11775	17793	12851	22453	13245	33339	8929	27146	6566	19188	5602	17304	4306	16415	2080	10050	369	3002	0	0	0	0	0	0	20190503
201904	3호선	옥수	130	5	3628	1090	11353	4950	29660	8989	41563	18680	27486	13218	18726	10081	17429	11162	16048	13190	17631	15377	15452	16166	15482	18748	16762	21222	18352	26274	20463	38015	13971	31473	10164	21292	8872	19946	6785	19970	3051	10999	494	3110	0	0	0	0	0	0	20190503
201904	3호선	압구정	65	3	3169	2470	9654	31092	20301	57839	34654	167914	25382	166470	29223	84879	37319	70273	45149	54929	49968	62002	58022	59578	65391	53961	76827	53013	91889	60148	151402	72879	112348	48494	84176	22773	61943	17960	47526	15766	20904	8977	2180	3438	1	395	0	0	0	0	20190503
201904	3호선	신사	65	8	4955	1620	7483	20598	14686	47174	24195	128463	20974	149097	21698	78375	27494	58214	33945	58581	42121	63780	49502	60553	58174	56798	67810	57116	90527	63540	156748	88452	115862	60133	77520	27614	82501	19306	70900	16444	30760	11142	4019	4590	2	2	0	1	0	0	20190503
201904	3호선	잠원	6	0	1616	722	7044	5893	22479	8532	29311	12142	18331	8741	11851	6769	12224	6354	11154	7801	10726	9363	9641	9327	9840	10786	11067	12234	13025	15005	13710	21311	8499	17412	5525	11434	5233	11668	3735	13363	1356	7233	193	2160	0	2	0	0	0	0	20190503
201904	3호선	고속터미널	144	2	7197	4700	9135	40348	32862	62957	58573	96627	64741	113086	68622	104128	81437	122274	96752	112985	108044	114027	115986	120292	129983	128856	142244	128129	167400	137106	168228	157967	152127	110352	169085	64659	123609	48269	81977	36484	32762	19218	3277	3475	0	2	0	0	0	0	20190503
201904	3호선	교대(법원.검찰청)	23	0	1424	729	3894	7411	10054	26393	14850	59734	12550	40631	13912	21586	18102	14239	19096	13991	24108	14471	28365	13333	29829	12416	31157	12306	44297	16791	76106	23883	35509	14700	29854	6869	32632	5485	34692	4888	11220	3263	1739	1252	0	2	0	0	0	0	20190503
201904	3호선	남부터미널(예술의전당)	40	0	3036	1274	9966	29128	33864	68809	53083	211205	45944	97316	45388	57831	49549	46544	51702	47262	56180	53968	52745	55217	58385	55902	67539	60400	97405	66260	178117	79944	86138	59789	61978	34390	54428	27412	46358	22449	15120	12728	2054	3833	0	5	0	0	0	0	20190503
201904	3호선	양재(서초구청)	78	3	5846	2994	16569	43531	43089	118639	56212	288117	42465	151691	38918	73028	41777	63733	47434	55246	57554	63452	61378	56652	71336	53996	85974	54854	130921	69413	233686	91985	121447	69484	81728	40606	80531	35338	58839	32784	20883	18945	2435	5637	1	84	0	0	0	0	20190503
201904	3호선	매봉	24	2	1610	588	7104	11493	18530	20921	23642	77969	16699	36346	13747	16342	13824	15884	14387	13463	15815	13421	17692	13784	19316	13653	21897	15076	32535	18658	68143	23789	27655	18931	18009	10785	19107	9764	12562	10304	4252	6272	537	1961	0	111	0	0	0	0	20190503
201904	3호선	도곡	31	1	1135	313	4110	4039	11705	14418	14790	25564	10468	20937	7833	9724	8398	9786	8676	9265	9763	9763	9643	8889	10975	8665	15028	9305	18199	10118	22278	12048	12948	10913	7895	6816	7533	6170	5389	6405	1933	3763	278	2308	1	525	0	0	0	0	20190503
