ST-519,37.559479,126.86438,15,0
ST-520,37.561932,126.863869,10,1
ST-522,37.557968,126.838287,10,0
ST-835,37.552914,126.836571,10,4
ST-523,37.548908,126.836563,7,3
ST-524,37.540981,126.838547,10,0
ST-829,37.541412,126.840225,10,0
ST-525,37.542099,126.840218,7,0
ST-526,37.542751,126.842621,7,3
ST-527,37.546444,126.845459,8,100
ST-528,37.551109,126.863708,10,3
ST-530,37.546532,126.862549,10,4
ST-531,37.544788,126.862,10,3
ST-532,37.541431,126.86322,10,3
ST-533,37.536991,126.863365,8,100
ST-534,37.531399,126.863609,15,1
ST-535,37.52906,126.84848,10,100
ST-536,37.528919,126.848083,10,1
ST-537,37.530338,126.838257,10,4
ST-538,37.54147,126.84478,10,4
ST-975,37.567284,126.818275,13,3
ST-1062,37.56155,126.810478,10,3
ST-1063,37.560234,126.823471,25,0
ST-1064,37.558666,126.826614,10,2
ST-1065,37.558891,126.837219,10,2
ST-1067,37.56926,126.848419,10,100
ST-1069,37.550659,126.84977,8,100
ST-1249,37.561035,126.854813,20,0
ST-1250,37.565853,126.846596,20,0
ST-1251,37.56768,126.840897,20,3
ST-1252,37.549694,126.819664,10,0
ST-1253,37.562679,126.820473,10,4
ST-1254,37.570499,126.820084,10,1
ST-1338,37.568447,126.821648,20,3
ST-1351,37.562569,126.842461,10,1
ST-1352,37.553467,126.825928,15,100
ST-1402,37.560226,126.819069,10,4
ST-1506,37.547199,126.874489,8,3
ST-1507,37.549179,126.868797,11,3
ST-1508,37.550049,126.873161,8,4
ST-1509,37.561249,126.86058,8,3
ST-1510,37.556259,126.853317,15,1
ST-1511,37.556599,126.851471,9,3
ST-1512,37.554379,126.857536,15,3
ST-1514,37.55011,126.823677,10,4
ST-1515,37.572472,126.806168,10,0
ST-1517,37.557468,126.82972,15,3
ST-1518,37.551044,126.818497,10,0
ST-1519,37.556877,126.848808,20,3
ST-1520,37.548321,126.853401,10,3
ST-1645,37.55645,126.815979,15,4
ST-1646,37.562901,126.849472,10,1
ST-1647,37.554729,126.816093,10,3
ST-1676,37.55302,126.818367,15,3
ST-1709,37.560501,126.826653,10,0
ST-1689,37.560242,126.827164,9,0
ST-1710,37.555538,126.826759,10,4
ST-1688,37.559471,126.832077,15,100
ST-1711,37.563301,126.836823,10,2
ST-1712,37.564129,126.834312,20,2
ST-1713,37.568241,126.835831,15,0
ST-1714,37.560242,126.835808,20,2
ST-1715,37.56255,126.827438,20,0
ST-1694,37.547821,126.836128,13,3
ST-1695,37.578449,126.798973,10,0
ST-1718,37.565201,126.827316,15,100
ST-1727,37.56918,126.819443,20,3
ST-838,37.493179,127.118546,10,100
ST-737,37.493729,127.120621,20,0
ST-930,37.493343,127.14473,10,3
ST-539,37.510429,127.071373,15,0
ST-540,37.51128,127.078239,20,0
ST-738,37.499756,127.152504,10,4
ST-541,37.529675,127.119789,20,1
ST-542,37.520451,127.104202,20,0
ST-891,37.513126,127.10096,30,2
ST-739,37.512104,127.10778,7,3
ST-839,37.499413,127.112869,10,100
ST-543,37.50766,127.132736,20,1
ST-740,37.502594,127.127647,10,0
ST-544,37.516571,127.131538,15,0
ST-545,37.479305,127.129799,15,1
ST-892,37.508968,127.125839,12,3
ST-546,37.505692,127.084038,15,100
ST-933,37.5042,127.087532,10,100
ST-547,37.511982,127.085052,15,100
ST-548,37.512169,127.078934,15,3
ST-894,37.520077,127.112366,10,1
ST-895,37.493126,127.143822,10,1
ST-896,37.4977,127.146202,10,1
ST-549,37.490688,127.143127,15,3
ST-897,37.49567,127.130592,10,1
ST-840,37.514088,127.09903,10,0
ST-550,37.512089,127.096191,10,2
ST-551,37.510509,127.093369,9,3
ST-553,37.508339,127.088142,15,3
ST-899,37.480843,127.118011,20,0
ST-900,37.480576,127.118568,10,3
ST-901,37.481239,127.119797,15,3
ST-902,37.48209,127.119743,15,0
ST-903,37.484531,127.120163,20,100
ST-904,37.481537,127.122124,7,100
ST-905,37.479465,127.125328,10,3
ST-906,37.477509,127.126328,30,0
ST-907,37.478821,127.123512,15,0
ST-908,37.513962,127.121674,20,3
ST-909,37.505463,127.077347,10,4
ST-981,37.490047,127.110748,10,3
ST-1070,37.505932,127.10775,10,3
ST-1072,37.501652,127.128181,10,3
ST-1075,37.491131,127.125809,8,3
ST-1076,37.4921,127.117752,20,3
ST-1077,37.493198,127.128998,10,3
ST-1078,37.508984,127.126595,15,3
ST-1079,37.506302,127.121399,8,100
ST-1081,37.505802,127.109718,10,4
ST-1082,37.480541,127.137016,10,1
ST-1083,37.538582,127.122803,8,100
ST-1084,37.485989,127.124763,10,3
ST-1085,37.478809,127.120003,10,3
ST-1086,37.51424,127.12307,15,3
ST-1087,37.517288,127.114197,15,3
ST-1088,37.511944,127.091217,10,1
ST-1089,37.499985,127.135391,15,0
ST-1092,37.532848,127.121048,20,3
ST-1367,37.504589,127.139366,15,3
ST-1408,37.503757,127.137093,8,100
ST-1409,37.515831,127.106796,10,100
ST-1410,37.497517,127.154678,10,1
ST-1411,37.495659,127.157173,20,3
ST-1413,37.499874,127.141479,10,100
ST-1414,37.505455,127.131752,8,3
ST-1416,37.47747,127.144592,15,4
ST-1417,37.474377,127.140671,10,100
ST-1418,37.477531,127.141518,8,1
ST-1419,37.487999,127.131088,15,1
ST-1422,37.531471,127.111092,10,3
ST-1579,37.474659,127.137718,10,100
ST-1580,37.521938,127.131866,10,100
ST-1582,37.506561,127.096558,10,4
ST-1584,37.513962,127.100304,20,2
ST-1585,37.508678,127.103432,10,3
ST-1586,37.509201,127.104118,10,0
ST-1588,37.519878,127.136711,15,3
ST-1589,37.506939,127.139221,15,1
ST-1590,37.506748,127.098831,10,100
ST-1592,37.480801,127.130341,10,3
ST-1627,37.531311,127.111282,10,4
ST-1656,37.471298,127.12709,15,3
ST-1657,37.481739,127.143227,10,1
ST-1658,37.47065,127.127113,15,3
ST-1681,37.514359,127.106194,10,2
ST-1682,37.520489,127.135201,10,3
ST-1683,37.510441,127.106377,10,3
ST-1684,37.536331,127.11618,7,100
ST-1685,37.489071,127.109299,10,3
ST-1705,37.516781,127.090492,8,100
ST-1706,37.501862,127.117233,15,4
ST-1707,37.48835,127.120781,15,2
ST-1716,37.496078,127.140106,20,3
ST-1717,37.496181,127.138031,15,3
ST-1728,37.504711,127.087563,14,1
ST-1729,37.502338,127.096443,9,100
ST-1730,37.509979,127.112312,15,4
ST-1719,37.516659,127.116257,15,3
ST-1720,37.516258,127.130592,10,2
ST-825,37.588764,127.00631,5,1
ST-931,37.591694,127.012497,10,4
ST-826,37.594402,126.99231,15,3
ST-947,37.589329,127.016434,15,1
ST-842,37.588448,127.006706,10,1
ST-827,37.582592,127.028976,18,2
ST-844,0.0,0.0,1,3
ST-557,37.603245,127.014191,10,1
ST-559,37.60244,127.011688,8,1
ST-560,37.607761,127.003281,10,3
ST-562,37.607262,127.002838,20,3
ST-846,37.612774,127.006531,10,4
ST-563,37.603085,127.024788,10,0
ST-564,37.603043,127.033272,10,1
ST-597,37.599285,127.034622,10,100
ST-655,37.593288,127.036667,15,0
ST-565,37.598068,127.039276,10,4
ST-567,37.600433,127.040207,10,3
ST-571,37.605808,127.047737,10,0
ST-572,37.606068,127.047318,10,3
ST-574,37.607342,127.050682,10,3
ST-910,37.602627,127.041634,10,3
ST-578,37.613556,127.066093,10,1
ST-579,37.610523,127.059799,15,3
ST-580,37.612999,127.06131,10,0
ST-1200,37.591251,127.014008,20,1
ST-1201,37.590382,127.017136,10,1
ST-1202,37.586899,127.020752,15,1
ST-1203,37.610569,127.033508,9,1
ST-1204,37.61956,127.053802,8,3
ST-1206,37.592617,126.997932,15,3
ST-1207,37.589249,127.007378,10,1
ST-1208,37.600288,127.013702,10,3
ST-1210,37.608978,127.020248,15,4
ST-1211,37.607105,127.0215,20,1
ST-1212,37.604752,127.022758,12,0
ST-1213,37.623829,127.050201,10,3
ST-1215,37.579449,127.024193,8,3
ST-1216,37.583881,127.017097,8,1
ST-1217,37.60083,127.023552,8,1
ST-1317,37.590714,127.036194,10,100
ST-1347,37.588699,127.018913,20,4
ST-1383,37.612072,127.008133,20,3
ST-1384,37.60479,127.010582,7,1
ST-1385,37.619801,127.045097,20,3
ST-1386,37.603096,127.013504,10,3
ST-1424,37.592842,127.002121,20,1
ST-1454,37.585098,127.019676,10,1
ST-1455,37.583752,127.02195,15,4
ST-1456,37.590172,127.004089,10,1
ST-1457,37.593361,126.999092,15,3
ST-1458,37.59972,127.040382,10,3
ST-1459,37.603512,127.02256,15,3
ST-1460,37.59148,127.020103,10,3
ST-1633,37.609131,127.030029,15,0
ST-1634,37.59454,126.995209,20,3
ST-1636,37.586559,127.03196,15,2
ST-1637,37.602291,127.038979,8,0
ST-558,37.614738,127.076363,15,1
ST-561,37.600071,127.102333,10,1
ST-566,37.59425,127.076576,15,1
ST-599,37.595299,127.080032,10,3
ST-568,37.599098,127.092949,10,3
ST-569,37.606251,127.108269,10,3
ST-847,37.611511,127.077888,10,1
ST-570,37.610722,127.077477,10,1
ST-573,37.577782,127.090187,10,0
ST-912,37.592541,127.086739,10,3
ST-575,37.590961,127.087067,10,3
ST-577,37.617561,127.090309,10,3
ST-849,37.581646,127.088432,10,4
ST-850,37.595219,127.085999,10,0
ST-583,37.617439,127.109016,15,1
ST-585,37.614231,127.096764,15,3
ST-586,37.612461,127.103378,20,3
ST-587,37.620098,127.106461,10,3
ST-588,37.606312,127.107742,10,3
ST-590,37.573589,127.086823,15,3
ST-852,37.574299,127.086914,10,0
ST-853,37.616024,127.085968,10,0
ST-854,37.599957,127.080002,15,3
ST-855,37.606152,127.092598,20,3
ST-856,37.606499,127.095451,10,1
ST-857,37.602077,127.079582,10,100
ST-592,37.579868,127.082367,15,1
ST-593,37.608681,127.100792,15,3
ST-594,37.605881,127.100632,15,1
ST-595,37.58342,127.079926,15,3
ST-596,37.616169,127.093483,15,0
ST-942,37.586372,127.08007,10,1
ST-584,37.616711,127.110733,15,4
ST-1093,37.598591,127.079819,8,1
ST-1094,37.59552,127.098778,10,3
ST-1095,37.574028,127.080544,10,100
ST-1096,37.579941,127.079399,10,3
ST-1097,37.591301,127.08033,10,4
ST-1098,37.588902,127.08728,15,0
ST-1099,37.597321,127.089798,15,0
ST-1332,37.596558,127.085838,15,0
ST-1333,37.619625,127.085014,10,3
ST-1334,37.592758,127.07267,10,100
ST-1335,37.585655,127.07505,15,4
ST-1345,37.604603,127.109253,9,3
ST-1346,37.607349,127.07859,10,100
ST-1375,37.596329,127.085899,10,0
ST-1380,37.595112,127.100327,10,1
ST-1381,37.58976,127.093239,10,1
ST-1451,37.59734,127.093086,9,1
ST-1452,37.580349,127.092651,10,3
ST-600,37.615299,127.064468,20,3
ST-913,37.622662,127.061897,15,0
ST-601,37.624859,127.05014,10,1
ST-866,37.631622,127.061615,10,3
ST-602,37.619171,127.074928,10,3
ST-735,37.626614,127.072754,10,100
ST-603,37.620369,127.083641,20,3
ST-604,37.62994,127.076553,20,0
ST-605,37.635109,127.068329,10,100
ST-606,37.63715,127.063271,20,1
ST-736,37.649021,127.076408,10,100
ST-867,37.648209,127.070221,10,1
ST-607,37.638649,127.066292,20,0
ST-914,37.66,127.072968,20,3
ST-915,37.676941,127.055099,12,0
ST-868,37.673618,127.055252,10,4
ST-869,37.67625,127.055504,10,3
ST-608,37.669079,127.077591,15,1
ST-609,37.67271,127.08316,11,3
ST-610,37.649212,127.061768,10,0
ST-611,37.654701,127.0634,15,2
ST-612,37.680313,127.055069,10,1
ST-971,37.623863,127.068489,10,1
ST-970,37.621555,127.069511,15,1
ST-964,37.625435,127.088493,7,3
ST-1111,37.617367,127.075211,10,3
ST-1114,37.638489,127.107903,20,3
ST-1118,37.63958,127.065102,20,3
ST-1119,37.672375,127.055992,20,3
ST-1120,37.68,127.05558,10,3
ST-1121,37.6562,127.063622,10,100
ST-1122,37.663792,127.075447,15,3
ST-1123,37.631111,127.07016,15,100
ST-1124,37.654999,127.067436,10,100
ST-1125,37.654049,127.057327,10,2
ST-1127,37.65033,127.071602,10,1
ST-1128,37.642071,127.076622,8,3
ST-1278,37.649639,127.065605,10,3
ST-1279,37.654114,127.059151,15,2
ST-1280,37.619381,127.057854,20,2
ST-1281,37.649361,127.070442,10,3
ST-1282,37.647335,127.076424,10,3
ST-1283,37.655781,127.071777,10,4
ST-1284,37.654499,127.074387,10,4
ST-1285,37.645508,127.063255,10,100
ST-1286,37.643528,127.065224,9,3
ST-1287,37.64341,127.071838,15,3
ST-1288,37.629349,127.054825,15,0
ST-1289,37.688599,127.053406,15,1
ST-1290,37.653976,127.060974,10,100
ST-1291,37.653549,127.058083,15,0
ST-1348,37.626942,127.05513,14,3
ST-1349,37.623165,127.0905,10,0
ST-1394,37.648438,127.064445,15,0
ST-1395,37.64283,127.106667,15,3
ST-1396,37.642654,127.108383,10,3
ST-1425,37.645802,127.08226,12,4
ST-1426,37.656799,127.077606,13,1
ST-1473,37.650459,127.080887,10,4
ST-1474,37.61832,127.07563,20,0
ST-1475,37.64819,127.080482,8,4
ST-1476,37.66114,127.058052,10,1
ST-1639,37.665661,127.057297,9,4
ST-1640,37.665249,127.057892,10,3
ST-1641,37.65773,127.059311,10,0
ST-1642,37.660709,127.065331,10,0
ST-1672,37.664188,127.06601,10,1
ST-1740,37.628189,127.082108,15,3
ST-613,37.646172,127.05056,10,1
ST-657,37.68972,127.045197,15,3
ST-614,37.669224,127.046516,8,0
ST-916,37.665665,127.042671,10,1
ST-615,37.654461,127.038513,15,0
ST-658,37.65683,127.039848,8,4
ST-616,37.650127,127.035347,15,0
ST-617,37.654049,127.050201,15,0
ST-1129,37.647266,127.025879,10,3
ST-1130,37.64463,127.044609,10,0
ST-1131,37.653179,127.012787,20,0
ST-1132,37.654202,127.050728,10,0
ST-1133,37.655708,127.050102,15,3
ST-1135,37.673283,127.043991,10,1
ST-1136,37.668671,127.047981,27,3
ST-1137,37.653015,127.046997,12,100
ST-1292,37.657799,127.050049,15,3
ST-1293,37.662079,127.027718,10,1
ST-1295,37.647503,127.043312,10,1
ST-1296,37.658588,127.03521,8,4
ST-1297,37.678677,127.040764,15,3
ST-1434,37.677666,127.046242,15,3
ST-1461,37.68401,127.045792,10,1
ST-1462,37.687592,127.045502,10,3
ST-1463,37.6875,127.042557,15,3
ST-1464,37.667599,127.042999,10,3
ST-1465,37.662979,127.041939,12,1
ST-1466,37.65815,127.032669,10,4
ST-1467,37.679119,127.044983,13,3
ST-1468,37.652241,127.037064,12,3
ST-1469,37.639702,127.038834,8,100
ST-1470,37.646309,127.052742,10,100
ST-1471,37.638859,127.041176,5,1
ST-1638,37.645199,127.032982,15,1
ST-1726,37.648891,127.023018,10,100
ST-619,37.46653,126.888718,10,1
ST-620,37.482288,126.877769,10,2
ST-621,37.486214,126.878639,10,2
ST-622,37.473209,126.884941,20,2
ST-623,37.470779,126.885155,10,2
ST-624,37.479031,126.887299,10,0
ST-625,37.47422,126.894127,8,1
ST-626,37.446861,126.903831,20,3
ST-642,37.456478,126.895927,10,0
ST-628,37.44334,126.903358,10,3
ST-629,37.451458,126.902115,10,3
ST-630,37.452991,126.900909,10,3
ST-631,37.458912,126.89859,20,3
ST-632,37.46455,126.883728,15,4
ST-633,37.4547,126.891052,10,1
ST-634,37.456841,126.888344,20,3
ST-660,37.455849,126.893143,20,1
ST-635,37.475319,126.898888,10,1
ST-636,37.469139,126.897202,10,1
ST-637,37.47023,126.895073,15,3
ST-638,37.4725,126.897957,10,1
ST-639,37.466541,126.890282,10,3
ST-640,37.479084,126.879044,15,100
ST-641,37.47707,126.88443,10,0
ST-661,37.467403,126.908142,7,3
ST-1140,37.477058,126.885185,20,2
ST-1141,37.475101,126.888069,20,0
ST-1142,37.476952,126.891869,10,1
ST-1143,37.462574,126.90686,15,3
ST-1144,37.477097,126.911133,10,1
ST-1146,37.460289,126.892189,15,1
ST-1147,37.460171,126.896042,15,100
ST-1148,37.461033,126.8871,10,3
ST-1149,37.476276,126.885391,10,100
ST-1276,37.481354,126.88694,10,3
ST-1277,37.48016,126.886368,10,0
ST-1403,37.481232,126.881485,10,0
ST-1533,37.451771,126.913399,10,1
ST-1534,37.472481,126.895866,10,3
ST-1535,37.47818,126.897408,10,1
ST-1536,37.451321,126.897621,10,3
ST-1537,37.478409,126.907372,10,4
ST-1538,37.46056,126.887093,15,1
ST-1648,37.437271,126.902687,10,1
ST-1734,37.467999,126.886841,20,0
ST-662,37.507332,126.87973,10,1
ST-663,37.51424,126.882874,10,1
ST-664,37.50972,126.890099,20,2
ST-665,37.489632,126.876259,12,1
ST-666,37.495285,126.872162,10,1
ST-667,37.497505,126.884377,5,3
ST-668,37.48494,126.901321,10,100
ST-669,37.4888,126.890663,10,3
ST-670,37.491032,126.892151,10,3
ST-918,37.494339,126.894104,10,3
ST-671,37.494141,126.889984,10,3
ST-673,37.504379,126.888298,10,3
ST-674,37.478741,126.895096,10,1
ST-919,37.499889,126.867699,20,3
ST-675,37.49947,126.868401,10,3
ST-676,37.505135,126.85276,10,0
ST-677,37.497684,126.853729,7,1
ST-920,37.494995,126.858253,10,1
ST-678,37.501583,126.84687,10,100
ST-870,37.494282,126.859215,10,3
ST-679,37.486061,126.852013,15,1
ST-871,37.493938,126.844055,10,3
ST-872,37.49279,126.824524,10,3
ST-873,37.503117,126.880386,10,0
ST-874,37.480289,126.8395,20,3
ST-875,37.482105,126.845726,15,1
ST-876,37.486385,126.839211,20,3
ST-936,37.482883,126.901039,10,2
ST-1218,37.51001,126.88205,10,1
ST-1219,37.493401,126.874329,15,4
ST-1220,37.495781,126.890121,10,1
ST-1221,37.496456,126.889587,10,3
ST-1222,37.50285,126.889481,10,1
ST-1223,37.508194,126.891304,15,100
ST-1224,37.481602,126.892799,15,2
ST-1226,37.49789,126.864502,10,0
ST-1227,37.497231,126.859192,15,3
ST-1228,37.496498,126.863098,10,1
ST-1229,37.505138,126.844337,10,3
ST-1230,37.498482,126.847504,12,3
ST-1231,37.501904,126.828964,10,3
ST-1233,37.490723,126.826393,10,3
ST-1235,37.488598,126.836494,10,3
ST-1236,37.50518,126.882538,10,0
ST-1237,37.492271,126.89521,10,3
ST-1238,37.48568,126.886703,10,3
ST-1239,37.48621,126.838821,15,2
ST-1241,37.492031,126.873772,10,1
ST-1243,37.479431,126.842697,10,4
ST-1273,37.502548,126.883881,10,3
ST-1274,37.495266,126.888474,10,0
ST-1275,37.498516,126.891991,20,1
ST-1521,37.484859,126.895187,15,100
ST-1522,37.490341,126.860931,15,4
ST-1523,37.50605,126.860786,20,1
ST-1526,37.496761,126.844963,10,4
ST-1527,37.491798,126.83242,19,3
ST-1528,37.48938,126.834198,10,3
ST-1529,37.496998,126.87178,10,1
ST-1531,37.495399,126.87101,20,1
ST-1696,37.498569,126.871521,8,0
ST-1732,37.495258,126.830658,15,3
ST-1733,37.512329,126.886833,15,3
ST-683,37.512844,126.952469,20,4
ST-877,37.513359,126.948059,10,3
ST-685,37.512939,126.934242,20,3
ST-686,37.509369,126.92807,10,1
ST-726,37.500076,126.921082,10,3
ST-727,37.488361,126.906227,10,3
ST-687,37.505852,126.939362,30,3
ST-728,37.499855,126.929565,10,100
ST-688,37.499645,126.927094,10,4
ST-690,37.504498,126.938988,10,1
ST-691,37.502178,126.948204,10,3
ST-692,37.50938,126.963615,15,4
ST-932,37.509056,126.963249,10,3
ST-693,37.507042,126.959152,15,0
ST-923,37.485508,126.981621,10,0
ST-729,37.481491,126.981583,10,1
ST-924,37.476891,126.980576,20,1
ST-694,37.494705,126.982391,20,3
ST-695,37.503189,126.97715,20,3
ST-696,37.503181,126.976089,10,3
ST-697,37.506359,126.969078,10,3
ST-731,37.486835,126.968048,10,3
ST-732,37.488453,126.974213,10,100
ST-699,37.513248,126.939972,10,100
ST-700,37.510548,126.944847,10,1
ST-733,37.494499,126.916527,10,3
ST-701,37.500881,126.94175,10,3
ST-1150,37.513523,126.943527,10,0
ST-1151,37.497078,126.917793,10,0
ST-1152,37.484631,126.97155,10,100
ST-1153,37.505928,126.969231,10,3
ST-1154,37.486652,126.967842,10,3
ST-1354,37.512901,126.926613,15,0
ST-1355,37.505356,126.966179,10,3
ST-1356,37.51199,126.927086,15,3
ST-1542,37.489399,126.907112,10,2
ST-1543,37.497669,126.919868,10,3
ST-1544,37.488159,126.966476,12,3
ST-1667,37.496601,126.953682,7,0
ST-1545,37.51392,126.943069,12,0
ST-1742,37.488869,126.971909,10,3
ST-286,37.496513,126.914803,20,3
ST-702,37.48423,126.926392,20,3
ST-703,37.489178,126.919273,10,100
ST-712,37.476089,126.981331,13,1
ST-704,37.480251,126.914604,12,1
ST-705,37.473728,126.918404,12,100
ST-713,37.475471,126.936455,25,100
ST-714,37.483341,126.943199,20,1
ST-882,37.486225,126.935829,15,4
ST-950,37.483192,126.902031,9,0
ST-965,37.480869,126.953316,10,0
ST-715,37.481339,126.950645,15,3
ST-934,37.484661,126.9039,10,0
ST-883,37.479916,126.90284,15,1
ST-717,37.481705,126.950829,9,3
ST-884,37.484257,126.954697,10,1
ST-719,37.478058,126.960495,20,3
ST-707,37.464886,126.919479,10,1
ST-720,37.479164,126.952583,12,3
ST-721,37.469055,126.958145,10,0
ST-722,37.47197,126.958763,15,3
ST-708,37.484409,126.928909,9,2
ST-976,37.484577,126.929916,8,100
ST-723,37.484901,126.936531,10,3
ST-951,37.471165,126.937019,10,100
ST-724,37.478428,126.931862,12,100
ST-885,37.472294,126.933411,12,3
ST-886,37.470695,126.9422,10,1
ST-709,37.477776,126.916756,15,3
ST-725,37.486359,126.942924,12,1
ST-887,37.477028,126.963394,10,3
ST-710,37.485142,126.920563,10,1
ST-952,37.480721,126.909325,12,1
ST-711,37.4818,126.915237,10,3
ST-1156,37.47509,126.959229,10,3
ST-1157,37.478626,126.951294,15,3
ST-1259,37.484768,126.932877,8,1
ST-1260,37.476482,126.965363,10,3
ST-1262,37.476295,126.964958,12,3
ST-1264,37.482189,126.942131,7,1
ST-1265,37.481529,126.912033,10,1
ST-1337,37.481548,126.952003,17,0
ST-1267,37.469406,126.944511,20,0
ST-1268,37.48975,126.927467,10,0
ST-1269,37.488564,126.928482,10,3
ST-1270,37.487301,126.928703,10,3
ST-1357,37.488991,126.916382,15,1
ST-1546,37.487129,126.913017,19,0
ST-1547,37.46682,126.948807,15,2
ST-1548,37.482189,126.946159,10,3
ST-1549,37.487511,126.927788,10,1
ST-1678,37.471828,126.933922,20,100
ST-1702,37.489491,126.945923,10,1
ST-741,37.453281,127.051483,20,3
ST-742,37.448936,127.054375,20,2
ST-925,37.447659,127.055016,20,3
ST-743,37.453751,127.05938,15,1
ST-744,37.454399,127.062309,20,4
ST-926,37.454407,127.064926,9,3
ST-745,37.505096,127.013107,15,3
ST-927,37.502636,127.012314,10,3
ST-746,37.500961,127.017929,20,3
ST-747,37.502232,127.002258,20,0
ST-748,37.504116,126.99749,15,1
ST-928,37.501713,126.995476,10,3
ST-749,37.513046,127.005959,20,4
ST-750,37.506199,127.003944,20,100
ST-751,37.500614,126.98616,10,4
ST-752,37.485611,126.994682,15,3
ST-753,37.478069,126.982033,10,100
ST-754,37.47261,126.983009,20,3
ST-755,37.473759,126.995247,15,3
ST-756,37.475182,127.001389,15,3
ST-757,37.489052,126.992523,15,3
ST-758,37.489586,126.986725,20,1
ST-759,37.487011,126.984962,10,3
ST-760,37.485828,126.982628,20,1
ST-761,37.496914,127.024963,15,2
ST-762,37.491112,127.022957,20,3
ST-763,37.482159,127.002701,15,3
ST-764,37.484558,127.01487,20,0
ST-765,37.494217,127.013786,10,0
ST-766,37.485378,127.041702,10,0
ST-768,37.481491,127.036728,15,0
ST-769,37.477852,127.03891,20,0
ST-770,37.473614,127.03051,20,3
ST-889,37.4692,127.029007,15,0
ST-771,37.462639,127.026619,25,1
ST-929,37.459953,127.024742,10,4
ST-880,37.456234,127.019348,10,1
ST-881,37.455799,127.016289,10,4
ST-781,37.467506,127.034477,10,3
ST-890,37.463322,127.036041,25,2
ST-772,37.47044,127.038857,25,0
ST-773,37.46769,127.040359,10,0
ST-774,37.462688,127.046112,10,0
ST-775,37.471539,127.050591,20,3
ST-780,37.512989,127.011177,15,3
ST-776,37.516598,127.00959,20,4
ST-879,37.471928,127.02684,20,3
ST-935,37.488556,126.982574,9,4
ST-949,37.494106,126.982994,25,3
ST-1158,37.49054,127.008163,15,3
ST-1160,37.502319,127.02227,10,3
ST-1161,37.510349,127.016052,10,3
ST-1162,37.448967,127.057739,10,3
ST-1164,37.487309,127.010582,10,0
ST-1165,37.477829,127.038269,10,0
ST-1166,37.46965,127.039612,10,3
ST-1167,37.461578,127.048798,10,3
ST-1168,37.474388,127.038902,15,3
ST-1305,37.493618,127.014183,10,0
ST-1306,37.484161,127.010971,10,3
ST-1307,37.475979,126.986282,7,3
ST-1308,37.477203,127.005836,15,3
ST-1309,37.486526,126.989166,10,3
ST-1310,37.468102,126.986801,10,0
ST-1311,37.457424,127.022652,15,1
ST-1312,37.458549,127.055885,10,3
ST-1313,37.45562,127.067101,10,3
ST-1314,37.455608,127.064453,10,3
ST-1315,37.464298,126.988525,10,3
ST-1316,37.499413,126.999413,10,0
ST-1359,37.488243,127.027016,15,3
ST-1360,37.484798,127.036995,10,0
ST-1361,37.475906,127.046242,15,1
ST-1404,37.485672,127.015923,10,3
ST-1405,37.502411,127.021606,12,3
ST-1406,37.486469,127.028061,12,3
ST-1552,37.450661,127.05706,10,4
ST-1553,37.491951,127.008553,9,0
ST-1554,37.503811,127.021362,10,3
ST-1555,37.515881,127.019302,10,3
ST-1556,37.493259,127.029533,12,0
ST-1557,37.479092,126.990677,10,3
ST-1654,37.482979,127.042259,10,0
ST-1655,37.498371,126.992462,16,0
ST-1735,37.48304,127.021461,8,3
ST-1739,37.483662,126.982323,20,3
